Department,Term,TermStart,AcademicYear,SectionName,SubjectCode,CourseNum,SectionCode,CourseLevelCode,MinimumCredits,FacultyLoad,Used,Day10Used,LocalMax,GlobalMax,RoomCapacity,BuildingAndRoom,MeetingDays,MeetingTime,SectionStartDate,SectionEndDate,Building,RoomNumber,MeetingStart,MeetingStartInternal,MeetingEnd,MeetingEndInternal,Monday,Tuesday,Wednesday,Thursday,Friday,ShortTitle,Faculty,SectionStatus,InstructionalMethod
Engineering,18/FA,9/4/2018,2018,ENGR-101-A,ENGR,101,A,100,3.00,3.00,19,19,7,28,28,SB 102,MWF,8:00AM - 8:50AM,9/4/2018,12/18/2018,SB,102,8:00AM,08:00:00,8:50AM,08:50:00,M,,W,,F,Intro to Engineering Design,Julie Wildschut,Active,LEC
Engineering,16/FA,9/6/2016,2016,ENGR-101-A,ENGR,101,A,100,2.00,2.50,27,27,26,28,28,SB 102,MWF,8:00AM - 8:50AM,9/6/2016,12/20/2016,SB,102,8:00AM,08:00:00,8:50AM,08:50:00,M,,W,,F,Intro to Engineering Design,Frederick Haan,Active,LEC
Engineering,14/FA,9/2/2014,2014,ENGR-101-A,ENGR,101,A,100,2.00,2.50,27,27,16,28,28,SB 102,MWF,8:00AM - 8:50AM,9/2/2014,12/16/2014,SB,102,8:00AM,08:00:00,8:50AM,08:50:00,M,,W,,F,Intro to Engineering Design,Jennifer Jewett VanAntwerp,Active,LEC
Engineering,19/FA,9/3/2019,2019,ENGR-101-A,ENGR,101,A,100,3.00,3.00,20,20,24,28,28,SB 102,MWF,8:00AM - 8:50AM,9/3/2019,12/17/2019,SB,102,8:00AM,08:00:00,8:50AM,08:50:00,M,,W,,F,Intro to Engineering Design,Julie Wildschut,Active,LEC
Engineering,15/FA,9/8/2015,2015,ENGR-101-A,ENGR,101,A,100,2.00,2.50,24,25,28,28,28,SB 102,MWF,8:00AM - 8:50AM,9/8/2015,12/18/2015,SB,102,8:00AM,08:00:00,8:50AM,08:50:00,M,,W,,F,Intro to Engineering Design,Thomas Van Wyk,Active,LEC
Engineering,17/FA,9/5/2017,2017,ENGR-101-A,ENGR,101,A,100,2.00,2.50,29,29,20,28,28,SB 102,MWF,8:00AM - 8:50AM,9/5/2017,12/19/2017,SB,102,8:00AM,08:00:00,8:50AM,08:50:00,M,,W,,F,Intro to Engineering Design,Monica Groenenboom,Active,LEC
Engineering,18/FA,9/4/2018,2018,ENGR-101-B,ENGR,101,B,100,3.00,3.00,27,27,7,28,28,SB 102,MWF,9:00AM - 9:50AM,9/4/2018,12/18/2018,SB,102,9:00AM,09:00:00,9:50AM,09:50:00,M,,W,,F,Intro to Engineering Design,Christine Barman,Active,LEC
Engineering,14/FA,9/2/2014,2014,ENGR-101-B,ENGR,101,B,100,2.00,2.50,17,19,16,28,28,SB 102,MWF,2:30PM - 3:20PM,9/2/2014,12/16/2014,SB,102,2:30PM,14:30:00,3:20PM,15:20:00,M,,W,,F,Intro to Engineering Design,Aubrey Sykes,Active,LEC
Engineering,16/FA,9/6/2016,2016,ENGR-101-B,ENGR,101,B,100,2.00,2.50,27,27,26,28,28,SC 220,MWF,9:00AM - 9:50AM,9/6/2016,12/20/2016,SC,220,9:00AM,09:00:00,9:50AM,09:50:00,M,,W,,F,Intro to Engineering Design,Monica Groenenboom,Active,LEC
Engineering,19/FA,9/3/2019,2019,ENGR-101-B,ENGR,101,B,100,3.00,3.00,24,24,24,28,28,SB 102,MWF,9:00AM - 9:50AM,9/3/2019,12/17/2019,SB,102,9:00AM,09:00:00,9:50AM,09:50:00,M,,W,,F,Intro to Engineering Design,Julie Wildschut,Active,LEC
Engineering,15/FA,9/8/2015,2015,ENGR-101-B,ENGR,101,B,100,2.00,2.50,27,28,28,28,28,SB 102,MWF,10:30AM - 11:20AM,9/8/2015,12/18/2015,SB,102,10:30AM,10:30:00,11:20AM,11:20:00,M,,W,,F,Intro to Engineering Design,Monica Groenenboom,Active,LEC
Engineering,17/FA,9/5/2017,2017,ENGR-101-B,ENGR,101,B,100,2.00,2.50,26,27,20,28,28,SB 102,MWF,9:00AM - 9:50AM,9/5/2017,12/19/2017,SB,102,9:00AM,09:00:00,9:50AM,09:50:00,M,,W,,F,Intro to Engineering Design,Julie Wildschut,Active,LEC
Engineering,18/FA,9/4/2018,2018,ENGR-101-C,ENGR,101,C,100,3.00,3.00,28,28,7,28,28,SB 102,MWF,10:30AM - 11:20AM,9/4/2018,12/18/2018,SB,102,10:30AM,10:30:00,11:20AM,11:20:00,M,,W,,F,Intro to Engineering Design,Julie Wildschut,Active,LEC
Engineering,14/FA,9/2/2014,2014,ENGR-101-C,ENGR,101,C,100,2.00,2.50,26,26,16,28,28,SB 102,MWF,10:30AM - 11:20AM,9/2/2014,12/16/2014,SB,102,10:30AM,10:30:00,11:20AM,11:20:00,M,,W,,F,Intro to Engineering Design,Ronald Plaisier,Active,LEC
Engineering,16/FA,9/6/2016,2016,ENGR-101-C,ENGR,101,C,100,2.00,2.50,28,28,26,28,28,SB 102,MWF,10:30AM - 11:20AM,9/6/2016,12/20/2016,SB,102,10:30AM,10:30:00,11:20AM,11:20:00,M,,W,,F,Intro to Engineering Design,Monica Groenenboom,Active,LEC
Engineering,19/FA,9/3/2019,2019,ENGR-101-C,ENGR,101,C,100,3.00,3.00,22,22,24,28,28,SB 102,MWF,10:30AM - 11:20AM,9/3/2019,12/17/2019,SB,102,10:30AM,10:30:00,11:20AM,11:20:00,M,,W,,F,Intro to Engineering Design,Monica Groenenboom,Active,LEC
Engineering,15/FA,9/8/2015,2015,ENGR-101-C,ENGR,101,C,100,2.00,2.50,26,26,28,28,28,SB 102,MWF,11:30AM - 12:20PM,9/8/2015,12/18/2015,SB,102,11:30AM,11:30:00,12:20PM,12:20:00,M,,W,,F,Intro to Engineering Design,Ronald Plaisier,Active,LEC
Engineering,17/FA,9/5/2017,2017,ENGR-101-C,ENGR,101,C,100,2.00,2.50,26,27,20,28,28,SB 102,MWF,10:30AM - 11:20AM,9/5/2017,12/19/2017,SB,102,10:30AM,10:30:00,11:20AM,11:20:00,M,,W,,F,Intro to Engineering Design,Monica Groenenboom,Active,LEC
Engineering,18/FA,9/4/2018,2018,ENGR-101-D,ENGR,101,D,100,3.00,3.00,25,28,7,28,28,SB 102,MWF,11:30AM - 12:20PM,9/4/2018,12/18/2018,SB,102,11:30AM,11:30:00,12:20PM,12:20:00,M,,W,,F,Intro to Engineering Design,Wendy Porter,Active,LEC
Engineering,16/FA,9/6/2016,2016,ENGR-101-D,ENGR,101,D,100,2.00,2.50,26,27,26,28,28,SB 102,MWF,11:30AM - 12:20PM,9/6/2016,12/20/2016,SB,102,11:30AM,11:30:00,12:20PM,12:20:00,M,,W,,F,Intro to Engineering Design,Julie Wildschut,Active,LEC
Engineering,14/FA,9/2/2014,2014,ENGR-101-D,ENGR,101,D,100,2.00,2.50,24,24,16,28,28,SB 102,MWF,12:30PM - 1:20PM,9/2/2014,12/16/2014,SB,102,12:30PM,12:30:00,1:20PM,13:20:00,M,,W,,F,Intro to Engineering Design,Gayle Ermer,Active,LEC
Engineering,19/FA,9/3/2019,2019,ENGR-101-D,ENGR,101,D,100,3.00,3.00,21,21,24,28,28,SB 102,MWF,11:30AM - 12:20PM,9/3/2019,12/17/2019,SB,102,11:30AM,11:30:00,12:20PM,12:20:00,M,,W,,F,Intro to Engineering Design,Ronald Plaisier,Active,LEC
Engineering,15/FA,9/8/2015,2015,ENGR-101-D,ENGR,101,D,100,2.00,2.50,28,28,28,28,28,SB 102,MWF,12:30PM - 1:20PM,9/8/2015,12/18/2015,SB,102,12:30PM,12:30:00,1:20PM,13:20:00,M,,W,,F,Intro to Engineering Design,Gayle Ermer,Active,LEC
Engineering,17/FA,9/5/2017,2017,ENGR-101-D,ENGR,101,D,100,2.00,2.50,25,27,20,28,28,SB 102,MWF,11:30AM - 12:20PM,9/5/2017,12/19/2017,SB,102,11:30AM,11:30:00,12:20PM,12:20:00,M,,W,,F,Intro to Engineering Design,Julie Wildschut,Active,LEC
Engineering,18/FA,9/4/2018,2018,ENGR-101-E,ENGR,101,E,100,3.00,3.00,22,24,7,28,28,SB 102,MWF,12:30PM - 1:20PM,9/4/2018,12/18/2018,SB,102,12:30PM,12:30:00,1:20PM,13:20:00,M,,W,,F,Intro to Engineering Design,Ronald Plaisier,Active,LEC
Engineering,14/FA,9/2/2014,2014,ENGR-101-E,ENGR,101,E,100,2.00,2.50,21,21,16,28,28,SB 102,MWF,1:30PM - 2:20PM,9/2/2014,12/16/2014,SB,102,1:30PM,13:30:00,2:20PM,14:20:00,M,,W,,F,Intro to Engineering Design,Ronald Plaisier,Active,LEC
Engineering,16/FA,9/6/2016,2016,ENGR-101-E,ENGR,101,E,100,2.00,2.50,25,26,26,28,28,SB 102,MWF,12:30PM - 1:20PM,9/6/2016,12/20/2016,SB,102,12:30PM,12:30:00,1:20PM,13:20:00,M,,W,,F,Intro to Engineering Design,Ronald Plaisier,Active,LEC
Engineering,19/FA,9/3/2019,2019,ENGR-101-E,ENGR,101,E,100,3.00,2.50,22,22,24,28,28,SB 102,MWF,12:30PM - 1:20PM,9/3/2019,12/17/2019,SB,102,12:30PM,12:30:00,1:20PM,13:20:00,M,,W,,F,Intro to Engineering Design,Stacey Pyper,Active,LEC
Engineering,15/FA,9/8/2015,2015,ENGR-101-E,ENGR,101,E,100,2.00,2.50,26,25,28,28,28,SB 102,MWF,1:30PM - 2:20PM,9/8/2015,12/18/2015,SB,102,1:30PM,13:30:00,2:20PM,14:20:00,M,,W,,F,Intro to Engineering Design,Ronald Plaisier,Active,LEC
Engineering,17/FA,9/5/2017,2017,ENGR-101-E,ENGR,101,E,100,2.00,2.50,29,29,20,28,28,SB 102,MWF,12:30PM - 1:20PM,9/5/2017,12/19/2017,SB,102,12:30PM,12:30:00,1:20PM,13:20:00,M,,W,,F,Intro to Engineering Design,Ronald Plaisier,Active,LEC
Engineering,18/FA,9/4/2018,2018,ENGR-101-F,ENGR,101,F,100,3.00,3.00,18,18,7,28,28,SB 102,MWF,1:30PM - 2:20PM,9/4/2018,12/18/2018,SB,102,1:30PM,13:30:00,2:20PM,14:20:00,M,,W,,F,Intro to Engineering Design,Monica Groenenboom,Active,LEC
Engineering,14/FA,9/2/2014,2014,ENGR-101-F,ENGR,101,F,100,2.00,2.50,20,21,16,28,28,SB 102,MWF,11:30AM - 12:20PM,9/2/2014,12/16/2014,SB,102,11:30AM,11:30:00,12:20PM,12:20:00,M,,W,,F,Intro to Engineering Design,David Wunder,Active,LEC
Engineering,16/FA,9/6/2016,2016,ENGR-101-F,ENGR,101,F,100,2.00,,0,,26,28,28,SB 102,MWF,1:30PM - 2:20PM,9/6/2016,12/20/2016,SB,102,1:30PM,13:30:00,2:20PM,14:20:00,M,,W,,F,Intro to Engineering Design,,Cancelled,LEC
Engineering,17/FA,9/5/2017,2017,ENGR-101-F,ENGR,101,F,100,2.00,2.50,26,26,5,28,28,SB 102,MWF,2:30PM - 3:20PM,9/5/2017,12/19/2017,SB,102,2:30PM,14:30:00,3:20PM,15:20:00,M,,W,,F,Intro to Engineering Design,Ronald Plaisier,Active,LEC
Engineering,15/FA,9/8/2015,2015,ENGR-101-F,ENGR,101,F,100,2.00,2.50,27,27,28,28,28,SB 102,MWF,2:30PM - 3:20PM,9/8/2015,12/18/2015,SB,102,2:30PM,14:30:00,3:20PM,15:20:00,M,,W,,F,Intro to Engineering Design,Ronald Plaisier,Active,LEC
Engineering,15/FA,9/8/2015,2015,ENGR-101-G,ENGR,101,G,100,2.00,0.00,0,,,,28,SB 102,MWF,9:00AM - 9:50AM,9/8/2015,12/18/2015,SB,102,9:00AM,09:00:00,9:50AM,09:50:00,M,,W,,F,Intro to Engineering Design,Engineering Staff ,Hold for cancellation,LEC
Engineering,14/FA,9/2/2014,2014,ENGR-101-G,ENGR,101,G,100,2.00,,0,,16,28,28,SB 102,MWF,9:00AM - 9:50AM,9/2/2014,12/16/2014,SB,102,9:00AM,09:00:00,9:50AM,09:50:00,M,,W,,F,Intro to Engineering Design,,Cancelled,LEC
Engineering,16/FA,9/6/2016,2016,ENGR-101-G,ENGR,101,G,100,2.00,0.00,0,,26,28,28,SB 102,MWF,2:30PM - 3:20PM,9/6/2016,12/20/2016,SB,102,2:30PM,14:30:00,3:20PM,15:20:00,M,,W,,F,Intro to Engineering Design,Ronald Plaisier,Cancelled,LEC
Engineering,17/SP,1/30/2017,2016,ENGR-106-A,ENGR,106,A,100,4.00,4.00,31,35,38,38,52,SB 303,MTWF,10:30AM - 11:20AM,1/30/2017,5/18/2017,SB,303,10:30AM,10:30:00,11:20AM,11:20:00,M,T,W,,F,Engr Chem & Materials Science,"Mark Muyskens
Ronald Plaisier
David Wunder",Active,LEC
Engineering,18/SP,1/29/2018,2017,ENGR-106-A,ENGR,106,A,100,4.00,4.50,40,43,42,42,52,SB 303,MTWF,10:30AM - 11:20AM,1/29/2018,5/17/2018,SB,303,10:30AM,10:30:00,11:20AM,11:20:00,M,T,W,,F,Engr Chem & Materials Science,"Ronald Plaisier
Douglas A. Vander Griend
David Wunder",Active,LEC
Engineering,16/SP,2/1/2016,2015,ENGR-106-A,ENGR,106,A,100,4.00,4.00,49,50,27,52,52,SB 303,MTWF,10:30AM - 11:20AM,2/1/2016,5/19/2016,SB,303,10:30AM,10:30:00,11:20AM,11:20:00,M,T,W,,F,Engr Chem & Materials Science,"Mark Muyskens
David Wunder",Active,LEC
Engineering,15/SP,2/2/2015,2014,ENGR-106-A,ENGR,106,A,100,4.00,4.00,40,41,27,38,52,SB 303,MWTHF,10:30AM - 11:20AM,2/2/2015,5/21/2015,SB,303,10:30AM,10:30:00,11:20AM,11:20:00,M,,W,TH,F,Engr Chem & Materials Science,"Jodi Dickerson
David Wunder",Active,LEC
Engineering,17/SP,1/30/2017,2016,ENGR-106-B,ENGR,106,B,100,4.00,4.00,37,38,38,38,52,SB 303,MTWF,12:30PM - 1:20PM,1/30/2017,5/18/2017,SB,303,12:30PM,12:30:00,1:20PM,13:20:00,M,T,W,,F,Engr Chem & Materials Science,"Mark Muyskens
Ronald Plaisier
David Wunder",Active,LEC
Engineering,15/SP,2/2/2015,2014,ENGR-106-B,ENGR,106,B,100,4.00,4.00,40,41,27,38,52,SB 301,MWTHF,12:30PM - 1:20PM,2/2/2015,5/21/2015,SB,301,12:30PM,12:30:00,1:20PM,13:20:00,M,,W,TH,F,Engr Chem & Materials Science,"Jodi Dickerson
David Wunder",Active,LEC
Engineering,18/SP,1/29/2018,2017,ENGR-106-B,ENGR,106,B,100,4.00,4.50,41,42,42,42,52,SB 303,MTWF,12:30PM - 1:20PM,1/29/2018,5/17/2018,SB,303,12:30PM,12:30:00,1:20PM,13:20:00,M,T,W,,F,Engr Chem & Materials Science,"Ronald Plaisier
Douglas A. Vander Griend
David Wunder",Active,LEC
Engineering,16/SP,2/1/2016,2015,ENGR-106-B,ENGR,106,B,100,4.00,4.00,43,47,27,52,78,SB 110,MTWF,12:30PM - 1:20PM,2/1/2016,5/19/2016,SB,110,12:30PM,12:30:00,1:20PM,13:20:00,M,T,W,,F,Engr Chem & Materials Science,"Robert Hoeksema
David Benson",Active,LEC
Engineering,17/SP,1/30/2017,2016,ENGR-106-C,ENGR,106,C,100,4.00,4.00,35,36,38,38,52,SB 303,MTWF,1:30PM - 2:20PM,1/30/2017,5/18/2017,SB,303,1:30PM,13:30:00,2:20PM,14:20:00,M,T,W,,F,Engr Chem & Materials Science,"Mark Muyskens
Ronald Plaisier
David Wunder",Active,LEC
Engineering,15/SP,2/2/2015,2014,ENGR-106-C,ENGR,106,C,100,4.00,4.00,36,39,27,38,52,SB 301,MWTHF,1:30PM - 2:20PM,2/2/2015,5/21/2015,SB,301,1:30PM,13:30:00,2:20PM,14:20:00,M,,W,TH,F,Engr Chem & Materials Science,"Jodi Dickerson
David Wunder",Active,LEC
Engineering,18/SP,1/29/2018,2017,ENGR-106-C,ENGR,106,C,100,4.00,4.00,46,47,42,42,52,SB 303,MTWF,1:30PM - 2:20PM,1/29/2018,5/17/2018,SB,303,1:30PM,13:30:00,2:20PM,14:20:00,M,T,W,,F,Engr Chem & Materials Science,"Ronald Plaisier
Douglas A. Vander Griend
David Wunder",Active,LEC
Engineering,16/SP,2/1/2016,2015,ENGR-106-C,ENGR,106,C,100,4.00,4.00,45,45,27,52,78,SB 110,MTWF,1:30PM - 2:20PM,2/1/2016,5/19/2016,SB,110,1:30PM,13:30:00,2:20PM,14:20:00,M,T,W,,F,Engr Chem & Materials Science,"Robert Hoeksema
Mark Muyskens",Active,LEC
Engineering,15/SP,2/2/2015,2014,ENGR-106-D,ENGR,106,D,100,4.00,0.00,0,,27,38,46,NH 064,MWTHF,2:30PM - 3:20PM,2/2/2015,5/21/2015,NH,064,2:30PM,14:30:00,3:20PM,15:20:00,M,,W,TH,F,Engr Chem & Materials Science,Engineering Staff ,Cancelled,LEC
Engineering,16/SP,2/1/2016,2015,ENGR-106-D,ENGR,106,D,100,4.00,4.00,0,,27,38,0,,,,2/1/2016,5/21/2016,,,,,,,,,,,,Engr Chem & Materials Science,Engineering Staff ,Hold for cancellation,LEC
Engineering,15/SP,2/2/2015,2014,ENGR-106-E,ENGR,106,E,100,4.00,,0,,27,38,52,SB 303,MWTHF,1:30PM - 2:20PM,2/2/2015,5/21/2015,SB,303,1:30PM,13:30:00,2:20PM,14:20:00,M,,W,TH,F,Engr Chem & Materials Science,,Cancelled,LEC
Engineering,16/SP,2/1/2016,2015,ENGR-106-E,ENGR,106,E,100,4.00,4.00,0,,27,38,0,,,,2/1/2016,5/21/2016,,,,,,,,,,,,Engr Chem & Materials Science,Engineering Staff ,Hold for cancellation,LEC
Engineering,17/SP,1/30/2017,2016,ENGR-106L-A,ENGR,106L,A,100,0.00,1.75,24,25,28,28,32,DH 306,W,2:30PM - 5:20PM,1/30/2017,5/18/2017,DH,306,2:30PM,14:30:00,5:20PM,17:20:00,,,W,,,Engr Chem & Mat Sci Lab,"Mark Muyskens
Julie Wildschut",Active,LAB
Engineering,15/SP,2/2/2015,2014,ENGR-106L-A,ENGR,106L,A,100,0.00,1.50,23,25,20,28,32,DH 306,W,3:30PM - 6:20PM,2/2/2015,5/21/2015,DH,306,3:30PM,15:30:00,6:20PM,18:20:00,,,W,,,Engr Chem & Mat Sci Lab,"Julie Wildschut
Kumar Sinniah",Active,LAB
Engineering,18/SP,1/29/2018,2017,ENGR-106L-A,ENGR,106L,A,100,0.00,1.75,27,27,26,28,32,DH 306,W,2:30PM - 5:20PM,1/29/2018,5/17/2018,DH,306,2:30PM,14:30:00,5:20PM,17:20:00,,,W,,,Engr Chem & Mat Sci Lab,"Mark Muyskens
Julie Wildschut",Active,LAB
Engineering,16/SP,2/1/2016,2015,ENGR-106L-A,ENGR,106L,A,100,0.00,1.75,27,28,20,28,32,DH 306,W,2:30PM - 5:20PM,2/1/2016,5/19/2016,DH,306,2:30PM,14:30:00,5:20PM,17:20:00,,,W,,,Engr Chem & Mat Sci Lab,"Julie Wildschut
David Benson",Active,LAB
Engineering,17/SP,1/30/2017,2016,ENGR-106L-B,ENGR,106L,B,100,0.00,1.75,25,27,28,28,32,DH 306,W,6:00PM - 8:50PM,1/30/2017,5/18/2017,DH,306,6:00PM,18:00:00,8:50PM,20:50:00,,,W,,,Engr Chem & Mat Sci Lab,"Mark Muyskens
Julie Wildschut",Active,LAB
Engineering,15/SP,2/2/2015,2014,ENGR-106L-B,ENGR,106L,B,100,0.00,1.50,19,21,20,28,32,DH 306,W,6:30PM - 9:20PM,2/2/2015,5/21/2015,DH,306,6:30PM,18:30:00,9:20PM,21:20:00,,,W,,,Engr Chem & Mat Sci Lab,"Julie Wildschut
Kumar Sinniah",Active,LAB
Engineering,18/SP,1/29/2018,2017,ENGR-106L-B,ENGR,106L,B,100,0.00,1.50,24,25,26,28,32,DH 306,W,6:00PM - 8:50PM,1/29/2018,5/17/2018,DH,306,6:00PM,18:00:00,8:50PM,20:50:00,,,W,,,Engr Chem & Mat Sci Lab,"Jodi Dickerson
David Wunder",Active,LAB
Engineering,16/SP,2/1/2016,2015,ENGR-106L-B,ENGR,106L,B,100,0.00,2.00,28,29,20,28,32,DH 306,W,6:00PM - 8:50PM,2/1/2016,5/19/2016,DH,306,6:00PM,18:00:00,8:50PM,20:50:00,,,W,,,Engr Chem & Mat Sci Lab,"Julie Wildschut
Jodi Dickerson",Active,LAB
Engineering,17/SP,1/30/2017,2016,ENGR-106L-C,ENGR,106L,C,100,0.00,1.75,28,30,28,28,32,DH 306,TH,8:30AM - 11:20AM,1/30/2017,5/18/2017,DH,306,8:30AM,08:30:00,11:20AM,11:20:00,,,,TH,,Engr Chem & Mat Sci Lab,"Mark Muyskens
Julie Wildschut",Active,LAB
Engineering,15/SP,2/2/2015,2014,ENGR-106L-C,ENGR,106L,C,100,0.00,1.50,29,28,20,28,32,DH 306,TH,2:30PM - 5:20PM,2/2/2015,5/21/2015,DH,306,2:30PM,14:30:00,5:20PM,17:20:00,,,,TH,,Engr Chem & Mat Sci Lab,"Julie Wildschut
David Benson",Active,LAB
Engineering,18/SP,1/29/2018,2017,ENGR-106L-C,ENGR,106L,C,100,0.00,1.50,28,28,26,28,32,DH 306,TH,8:30AM - 11:20AM,1/29/2018,5/17/2018,DH,306,8:30AM,08:30:00,11:20AM,11:20:00,,,,TH,,Engr Chem & Mat Sci Lab,"Mark Muyskens
David Wunder",Active,LAB
Engineering,16/SP,2/1/2016,2015,ENGR-106L-C,ENGR,106L,C,100,0.00,1.75,29,29,20,28,32,DH 306,TH,8:30AM - 11:20AM,2/1/2016,5/19/2016,DH,306,8:30AM,08:30:00,11:20AM,11:20:00,,,,TH,,Engr Chem & Mat Sci Lab,"Wayne Wentzheimer
Jodi Dickerson",Active,LAB
Engineering,17/SP,1/30/2017,2016,ENGR-106L-D,ENGR,106L,D,100,0.00,1.75,26,27,28,28,32,DH 306,TH,2:30PM - 5:20PM,1/30/2017,5/18/2017,DH,306,2:30PM,14:30:00,5:20PM,17:20:00,,,,TH,,Engr Chem & Mat Sci Lab,"Mark Muyskens
Julie Wildschut",Active,LAB
Engineering,15/SP,2/2/2015,2014,ENGR-106L-D,ENGR,106L,D,100,0.00,1.50,26,26,20,28,32,DH 306,TH,6:30PM - 9:20PM,2/2/2015,5/21/2015,DH,306,6:30PM,18:30:00,9:20PM,21:20:00,,,,TH,,Engr Chem & Mat Sci Lab,"Julie Wildschut
Kumar Sinniah",Active,LAB
Engineering,18/SP,1/29/2018,2017,ENGR-106L-D,ENGR,106L,D,100,0.00,1.50,27,28,26,28,32,DH 306,TH,2:30PM - 5:20PM,1/29/2018,5/17/2018,DH,306,2:30PM,14:30:00,5:20PM,17:20:00,,,,TH,,Engr Chem & Mat Sci Lab,"Mark Muyskens
David Wunder",Active,LAB
Engineering,16/SP,2/1/2016,2015,ENGR-106L-D,ENGR,106L,D,100,0.00,2.00,24,27,20,28,32,DH 306,TH,2:30PM - 5:20PM,2/1/2016,5/19/2016,DH,306,2:30PM,14:30:00,5:20PM,17:20:00,,,,TH,,Engr Chem & Mat Sci Lab,"Julie Wildschut
Jodi Dickerson",Active,LAB
Engineering,15/SP,2/2/2015,2014,ENGR-106L-E,ENGR,106L,E,100,0.00,1.50,19,21,20,28,32,DH 306,F,3:30PM - 6:20PM,2/2/2015,5/21/2015,DH,306,3:30PM,15:30:00,6:20PM,18:20:00,,,,,F,Engr Chem & Mat Sci Lab,"Julie Wildschut
Kumar Sinniah",Active,LAB
Engineering,18/SP,1/29/2018,2017,ENGR-106L-E,ENGR,106L,E,100,0.00,1.75,21,24,26,28,32,DH 306,TH,6:00PM - 8:50PM,1/29/2018,5/17/2018,DH,306,6:00PM,18:00:00,8:50PM,20:50:00,,,,TH,,Engr Chem & Mat Sci Lab,"Mark Muyskens
Julie Wildschut",Active,LAB
Engineering,16/SP,2/1/2016,2015,ENGR-106L-E,ENGR,106L,E,100,0.00,2.00,29,29,20,28,32,DH 306,TH,6:00PM - 8:50PM,2/1/2016,5/19/2016,DH,306,6:00PM,18:00:00,8:50PM,20:50:00,,,,TH,,Engr Chem & Mat Sci Lab,"Julie Wildschut
Jodi Dickerson",Active,LAB
Engineering,15/SP,2/2/2015,2014,ENGR-106L-F,ENGR,106L,F,100,0.00,0.00,0,,20,28,32,DH 306,F,6:30PM - 9:20PM,2/2/2015,5/21/2015,DH,306,6:30PM,18:30:00,9:20PM,21:20:00,,,,,F,Engr Chem & Mat Sci Lab,Ronald Plaisier,Cancelled,LAB
Engineering,16/SP,2/1/2016,2015,ENGR-106L-F,ENGR,106L,F,100,0.00,1.50,0,,20,28,24,DH 106,F,6:00PM - 8:50PM,2/1/2016,5/21/2016,DH,106,6:00PM,18:00:00,8:50PM,20:50:00,,,,,F,Engr Chem & Mat Sci Lab,"Mark Muyskens
Julie Wildschut",Hold for cancellation,LAB
Engineering,16/SP,2/1/2016,2015,ENGR-106L-G,ENGR,106L,G,100,0.00,,0,,20,28,32,DH 306,S,9:00AM - 11:50AM,2/1/2016,5/21/2016,DH,306,9:00AM,09:00:00,11:50AM,11:50:00,,,,,,Engr Chem & Mat Sci Lab,,Hold for cancellation,LAB
Engineering,18/FA,9/4/2018,2018,ENGR-181-A,ENGR,181,A,100,1.00,1.50,18,19,7,28,28,SB 120,T,9:30AM - 12:20PM,9/4/2018,12/18/2018,SB,120,9:30AM,09:30:00,12:20PM,12:20:00,,T,,,,Engr Graphical Communicatn Lab,Bryan Vanden Bosch,Active,LEC
Engineering,14/FA,9/2/2014,2014,ENGR-181-A,ENGR,181,A,100,2.00,2.00,24,25,17,28,25,SB 128,W,6:00PM - 8:50PM,9/2/2014,12/16/2014,SB,128,6:00PM,18:00:00,8:50PM,20:50:00,,,W,,,Engr Graphical Communicatn Lab,Robert Hoeksema,Active,LEC
Engineering,19/FA,9/3/2019,2019,ENGR-181-A,ENGR,181,A,100,1.00,1.50,19,20,24,28,28,SB 120,T,9:30AM - 12:20PM,9/3/2019,12/17/2019,SB,120,9:30AM,09:30:00,12:20PM,12:20:00,,T,,,,Engr Graphical Communicatn Lab,Bryan Vanden Bosch,Active,LEC
Engineering,16/FA,9/6/2016,2016,ENGR-181-A,ENGR,181,A,100,2.00,2.00,28,29,28,29,28,SB 120,T,9:00AM - 11:50AM,9/6/2016,12/20/2016,SB,120,9:00AM,09:00:00,11:50AM,11:50:00,,T,,,,Engr Graphical Communicatn Lab,Bryan Vanden Bosch,Active,LEC
Engineering,15/FA,9/8/2015,2015,ENGR-181-A,ENGR,181,A,100,2.00,2.00,23,25,24,25,25,SB 128,TH,9:00AM - 11:50AM,9/8/2015,12/18/2015,SB,128,9:00AM,09:00:00,11:50AM,11:50:00,,,,TH,,Engr Graphical Communicatn Lab,Leonard De Rooy,Active,LEC
Engineering,17/FA,9/5/2017,2017,ENGR-181-A,ENGR,181,A,100,2.00,2.00,18,22,20,28,28,SB 120,T,8:30AM - 11:20AM,9/5/2017,12/19/2017,SB,120,8:30AM,08:30:00,11:20AM,11:20:00,,T,,,,Engr Graphical Communicatn Lab,Julie Wildschut,Active,LEC
Engineering,18/FA,9/4/2018,2018,ENGR-181-B,ENGR,181,B,100,1.00,1.50,26,28,7,28,25,SB 128,TH,9:30AM - 12:20PM,9/4/2018,12/18/2018,SB,128,9:30AM,09:30:00,12:20PM,12:20:00,,,,TH,,Engr Graphical Communicatn Lab,Bryan Vanden Bosch,Active,LEC
Engineering,14/FA,9/2/2014,2014,ENGR-181-B,ENGR,181,B,100,2.00,2.00,23,26,17,29,28,SB 120,W,6:00PM - 8:50PM,9/2/2014,12/16/2014,SB,120,6:00PM,18:00:00,8:50PM,20:50:00,,,W,,,Engr Graphical Communicatn Lab,Julie Wildschut,Active,LEC
